"Year","Region","SiteCode","TidalHeight","Transect","Blade","Meter","GrazingScars"
2021,"AK","E","L",6,9,NA,0
2021,"AK","E","L",6,10,NA,0
2021,"AK","E","L",6,11,NA,0
2021,"AK","E","L",6,12,NA,0
2021,"AK","E","L",6,13,NA,0
2021,"AK","E","L",6,14,NA,0
2021,"AK","E","L",6,15,NA,0
2021,"AK","E","U",1,1,NA,0
2021,"AK","E","U",1,2,NA,0
2021,"AK","E","U",1,3,NA,0
2021,"AK","E","U",1,4,NA,0
2021,"AK","E","U",1,5,NA,0
2021,"AK","E","U",1,6,NA,0
2021,"AK","E","U",1,7,NA,0
2021,"AK","E","U",1,8,NA,0
2021,"AK","E","U",1,9,NA,0
2021,"AK","E","U",1,10,NA,0
2021,"AK","E","U",1,11,NA,0
2021,"AK","E","U",1,12,NA,0
2021,"AK","E","U",1,13,NA,1
2021,"AK","E","U",1,14,NA,0
2021,"AK","E","U",1,15,NA,0
2021,"AK","E","U",2,1,NA,0
2021,"AK","E","U",2,2,NA,0
2021,"AK","E","U",2,3,NA,0
2021,"AK","E","U",2,4,NA,0
2021,"AK","E","U",2,5,NA,0
2021,"AK","E","U",2,6,NA,0
2021,"AK","E","U",2,7,NA,0
2021,"AK","E","U",2,8,NA,0
2021,"AK","E","U",2,9,NA,0
2021,"AK","E","U",2,10,NA,0
2021,"AK","E","U",2,11,NA,0
2021,"AK","E","U",2,12,NA,0
2021,"AK","E","U",2,13,NA,0
2021,"AK","E","U",2,14,NA,0
2021,"AK","E","U",2,15,NA,0
2021,"AK","E","U",3,1,NA,1
2021,"AK","E","U",3,2,NA,0
2021,"AK","E","U",3,3,NA,0
2021,"AK","E","U",3,4,NA,0
2021,"AK","E","U",3,5,NA,0
2021,"AK","E","U",3,6,NA,0
2021,"AK","E","U",3,7,NA,0
2021,"AK","E","U",3,8,NA,0
2021,"AK","E","U",3,9,NA,0
2021,"AK","E","U",3,10,NA,0
2021,"AK","E","U",3,11,NA,0
2021,"AK","E","U",3,12,NA,0
2021,"AK","E","U",3,13,NA,0
2021,"AK","E","U",3,14,NA,0
2021,"AK","E","U",3,15,NA,0
2021,"AK","F","L",4,1,NA,0
2021,"AK","F","L",4,2,NA,0
2021,"AK","F","L",4,3,NA,0
2021,"AK","F","L",4,4,NA,0
2021,"AK","F","L",4,5,NA,1
2021,"AK","F","L",4,6,NA,0
2021,"AK","F","L",4,7,NA,0
2021,"AK","F","L",4,8,NA,0
2021,"AK","F","L",4,9,NA,0
2021,"AK","F","L",4,10,NA,0
2021,"AK","F","L",4,11,NA,0
2021,"AK","F","L",4,12,NA,0
2021,"AK","F","L",4,13,NA,0
2021,"AK","F","L",4,14,NA,1
2021,"AK","F","L",4,15,NA,1
2021,"AK","F","L",5,1,NA,0
2021,"AK","F","L",5,2,NA,0
2021,"AK","F","L",5,3,NA,1
2021,"AK","F","L",5,4,NA,0
2021,"AK","F","L",5,5,NA,1
2021,"AK","F","L",5,6,NA,1
2021,"AK","F","L",5,7,NA,0
2021,"AK","F","L",5,8,NA,0
2021,"AK","F","L",5,9,NA,0
2021,"AK","F","L",5,10,NA,1
2021,"AK","F","L",5,11,NA,1
2021,"AK","F","L",5,12,NA,0
2021,"AK","F","L",5,13,NA,0
2021,"AK","F","L",5,14,NA,1
2021,"AK","F","L",5,15,NA,0
2021,"AK","F","L",6,1,NA,0
2021,"AK","F","L",6,2,NA,0
2021,"AK","F","L",6,3,NA,0
2021,"AK","F","L",6,4,NA,1
2021,"AK","F","L",6,5,NA,0
2021,"AK","F","L",6,6,NA,1
2021,"AK","F","L",6,7,NA,0
2021,"AK","F","L",6,8,NA,0
2021,"AK","F","L",6,9,NA,0
2021,"AK","F","L",6,10,NA,0
2021,"AK","F","L",6,11,NA,1
2021,"AK","F","L",6,12,NA,0
2021,"AK","F","L",6,13,NA,0
2021,"AK","F","L",6,14,NA,0
2021,"AK","F","L",6,15,NA,0
2021,"AK","F","U",1,1,NA,0
2021,"AK","F","U",1,2,NA,0
2021,"AK","F","U",1,3,NA,0
2021,"AK","F","U",1,4,NA,1
2021,"AK","F","U",1,5,NA,1
2021,"AK","F","U",1,6,NA,1
2021,"AK","F","U",1,7,NA,0
2021,"AK","F","U",1,8,NA,0
2021,"AK","F","U",1,9,NA,0
2021,"AK","F","U",1,10,NA,0
2021,"AK","F","U",1,11,NA,0
2021,"AK","F","U",1,12,NA,0
2021,"AK","F","U",1,13,NA,0
2021,"AK","F","U",1,14,NA,0
2021,"AK","F","U",1,15,NA,0
2021,"AK","F","U",2,1,NA,0
2021,"AK","F","U",2,2,NA,0
2021,"AK","F","U",2,3,NA,0
2021,"AK","F","U",2,4,NA,0
2021,"AK","F","U",2,5,NA,1
2021,"AK","F","U",2,6,NA,0
2021,"AK","F","U",2,7,NA,1
2021,"AK","F","U",2,8,NA,1
2021,"AK","F","U",2,9,NA,0
2021,"AK","F","U",2,10,NA,1
2021,"AK","F","U",2,11,NA,0
2021,"AK","F","U",2,12,NA,0
2021,"AK","F","U",2,13,NA,1
2021,"AK","F","U",2,14,NA,1
2021,"AK","F","U",2,15,NA,0
2021,"AK","F","U",3,1,NA,0
2021,"AK","F","U",3,2,NA,0
2021,"AK","F","U",3,3,NA,1
2021,"AK","F","U",3,4,NA,1
2021,"AK","F","U",3,5,NA,1
2021,"AK","F","U",3,6,NA,1
2021,"AK","F","U",3,7,NA,0
2021,"AK","F","U",3,8,NA,1
2021,"AK","F","U",3,9,NA,1
2021,"AK","F","U",3,10,NA,0
2021,"AK","F","U",3,11,NA,1
2021,"AK","F","U",3,12,NA,0
2021,"AK","F","U",3,13,NA,1
2021,"AK","F","U",3,14,NA,0
2021,"AK","F","U",3,15,NA,0
2021,"BC","A","U",1,1,NA,0
2021,"BC","A","U",1,2,NA,0
2021,"BC","A","U",1,3,NA,0
2021,"BC","A","U",1,4,NA,0
2021,"BC","A","U",1,5,NA,0
2021,"BC","A","U",1,6,NA,0
2021,"BC","A","U",1,7,NA,0
2021,"BC","A","U",1,8,NA,0
2021,"BC","A","U",1,9,NA,0
2021,"BC","A","U",1,10,NA,0
2021,"BC","A","U",1,11,NA,0
2021,"BC","A","U",1,12,NA,0
2021,"BC","A","U",1,13,NA,0
2021,"BC","A","U",1,14,NA,0
2021,"BC","A","U",1,15,NA,0
2021,"BC","A","U",2,1,NA,0
2021,"BC","A","U",2,2,NA,0
2021,"BC","A","U",2,3,NA,0
2021,"BC","A","U",2,4,NA,0
2021,"BC","A","U",2,5,NA,0
2021,"BC","A","U",2,6,NA,0
2021,"BC","A","U",2,7,NA,0
2021,"BC","A","U",2,8,NA,1
2021,"BC","A","U",2,9,NA,0
2021,"BC","A","U",2,10,NA,0
2021,"BC","A","U",2,11,NA,0
2021,"BC","A","U",2,12,NA,0
2021,"BC","A","U",2,13,NA,0
2021,"BC","A","U",2,14,NA,0
2021,"BC","A","U",2,15,NA,0
2021,"BC","A","U",3,1,NA,0
2021,"BC","A","U",3,2,NA,0
2021,"BC","A","U",3,3,NA,0
2021,"BC","A","U",3,4,NA,0
2021,"BC","A","U",3,5,NA,0
2021,"BC","A","U",3,6,NA,0
2021,"BC","A","U",3,7,NA,0
2021,"BC","A","U",3,8,NA,0
2021,"BC","A","U",3,9,NA,0
2021,"BC","A","U",3,10,NA,0
2021,"BC","A","U",3,11,NA,0
2021,"BC","A","U",3,12,NA,0
2021,"BC","A","U",3,13,NA,0
2021,"BC","A","U",3,14,NA,0
2021,"BC","A","U",3,15,NA,0
2021,"BC","A","L",4,1,NA,0
2021,"BC","A","L",4,2,NA,0
2021,"BC","A","L",4,3,NA,0
2021,"BC","A","L",4,4,NA,0
2021,"BC","A","L",4,5,NA,0
2021,"BC","A","L",4,6,NA,0
2021,"BC","A","L",4,7,NA,0
2021,"BC","A","L",4,8,NA,0
2021,"BC","A","L",4,9,NA,0
2021,"BC","A","L",4,10,NA,0
2021,"BC","A","L",4,11,NA,0
2021,"BC","A","L",4,12,NA,0
2021,"BC","A","L",4,13,NA,0
2021,"BC","A","L",4,14,NA,0
2021,"BC","A","L",4,15,NA,0
2021,"BC","A","L",5,1,NA,0
2021,"BC","A","L",5,2,NA,0
2021,"BC","A","L",5,3,NA,0
2021,"BC","A","L",5,4,NA,0
2021,"BC","A","L",5,5,NA,0
2021,"BC","A","L",5,6,NA,0
2021,"BC","A","L",5,7,NA,0
2021,"BC","A","L",5,8,NA,0
2021,"BC","A","L",5,9,NA,0
2021,"BC","A","L",5,10,NA,0
2021,"BC","A","L",5,11,NA,0
2021,"BC","A","L",5,12,NA,0
2021,"BC","A","L",5,13,NA,0
2021,"BC","A","L",5,14,NA,0
2021,"BC","A","L",5,15,NA,0
2021,"BC","A","L",6,1,NA,0
2021,"BC","A","L",6,2,NA,0
2021,"BC","A","L",6,3,NA,0
2021,"BC","A","L",6,4,NA,0
2021,"BC","A","L",6,5,NA,0
2021,"BC","A","L",6,6,NA,0
2021,"BC","A","L",6,7,NA,0
2021,"BC","A","L",6,8,NA,0
2021,"BC","A","L",6,9,NA,0
2021,"BC","A","L",6,10,NA,0
2021,"BC","A","L",6,11,NA,0
2021,"BC","A","L",6,12,NA,0
2021,"BC","A","L",6,13,NA,0
2021,"BC","A","L",6,14,NA,0
2021,"BC","A","L",6,15,NA,0
2021,"BC","C","U",1,1,NA,0
2021,"BC","C","U",1,2,NA,0
2021,"BC","C","U",1,3,NA,1
2021,"BC","C","U",1,4,NA,0
2021,"BC","C","U",1,5,NA,0
2021,"BC","C","U",1,6,NA,0
2021,"BC","C","U",1,7,NA,0
2021,"BC","C","U",1,8,NA,0
2021,"BC","C","U",1,9,NA,0
2021,"BC","C","U",1,10,NA,0
2021,"BC","C","U",1,11,NA,0
2021,"BC","C","U",1,12,NA,0
2021,"BC","C","U",1,13,NA,1
2021,"BC","C","U",1,14,NA,0
2021,"BC","C","U",1,15,NA,0
2021,"BC","C","U",2,1,NA,0
2021,"BC","C","U",2,2,NA,0
2021,"BC","C","U",2,3,NA,0
2021,"BC","C","U",2,4,NA,0
2021,"BC","C","U",2,5,NA,0
2021,"BC","C","U",2,6,NA,0
2021,"BC","C","U",2,7,NA,0
2021,"BC","C","U",2,8,NA,0
2021,"BC","C","U",2,9,NA,0
2021,"BC","C","U",2,10,NA,0
2021,"BC","C","U",2,11,NA,0
2021,"BC","C","U",2,12,NA,0
2021,"BC","C","U",2,13,NA,0
2021,"BC","C","U",2,14,NA,1
2021,"BC","C","U",2,15,NA,0
2021,"BC","C","U",3,1,NA,0
2021,"BC","C","U",3,2,NA,0
2021,"BC","C","U",3,3,NA,0
2021,"BC","C","U",3,4,NA,0
2021,"BC","C","U",3,5,NA,0
2021,"BC","C","U",3,6,NA,0
2021,"BC","C","U",3,7,NA,0
2021,"BC","C","U",3,8,NA,0
2021,"BC","C","U",3,9,NA,0
2021,"BC","C","U",3,10,NA,0
2021,"BC","C","U",3,11,NA,0
2021,"BC","C","U",3,12,NA,0
2021,"BC","C","U",3,13,NA,0
2021,"BC","C","U",3,14,NA,0
2021,"BC","C","U",3,15,NA,0
2021,"BC","C","L",4,1,NA,0
2021,"BC","C","L",4,2,NA,0
2021,"BC","C","L",4,3,NA,0
2021,"BC","C","L",4,4,NA,0
2021,"BC","C","L",4,5,NA,0
2021,"BC","C","L",4,6,NA,0
2021,"BC","C","L",4,7,NA,0
2021,"BC","C","L",4,8,NA,1
2021,"BC","C","L",4,9,NA,0
2021,"BC","C","L",4,10,NA,0
2021,"BC","C","L",4,11,NA,0
2021,"BC","C","L",4,12,NA,0
2021,"BC","C","L",4,13,NA,1
2021,"BC","C","L",4,14,NA,0
2021,"BC","C","L",4,15,NA,0
2021,"BC","C","L",5,1,NA,0
2021,"BC","C","L",5,2,NA,0
2021,"BC","C","L",5,3,NA,1
2021,"BC","C","L",5,4,NA,0
2021,"BC","C","L",5,5,NA,0
2021,"BC","C","L",5,6,NA,1
2021,"BC","C","L",5,7,NA,0
2021,"BC","C","L",5,8,NA,0
2021,"BC","C","L",5,9,NA,0
2021,"BC","C","L",5,10,NA,0
2021,"BC","C","L",5,11,NA,1
2021,"BC","C","L",5,12,NA,0
2021,"BC","C","L",5,13,NA,0
2021,"BC","C","L",6,1,NA,1
2021,"BC","C","L",6,2,NA,0
2021,"BC","C","L",6,3,NA,0
2021,"BC","C","L",6,4,NA,1
2021,"BC","C","L",6,5,NA,0
2021,"BC","C","L",6,6,NA,0
2021,"BC","C","L",6,7,NA,1
2021,"BC","C","L",6,8,NA,1
2021,"BC","C","L",6,9,NA,0
2021,"BC","C","L",6,10,NA,0
2021,"BC","C","L",6,11,NA,1
2021,"BC","C","L",6,12,NA,1
2021,"BC","C","L",6,13,NA,0
2021,"BC","C","L",6,14,NA,0
2021,"BC","C","L",6,15,NA,0
2021,"BC","E","U",1,1,NA,0
2021,"BC","E","U",1,2,NA,0
2021,"BC","E","U",1,3,NA,0
2021,"BC","E","U",1,4,NA,0
2021,"BC","E","U",1,5,NA,0
2021,"BC","E","U",1,6,NA,0
2021,"BC","E","U",1,7,NA,0
2021,"BC","E","U",1,8,NA,0
2021,"BC","E","U",1,9,NA,0
2021,"BC","E","U",1,10,NA,0
2021,"BC","E","U",1,11,NA,0
2021,"BC","E","U",1,12,NA,0
2021,"BC","E","U",1,13,NA,0
2021,"BC","E","U",1,14,NA,0
2021,"BC","E","U",1,15,NA,0
2021,"BC","E","U",2,1,NA,0
2021,"BC","E","U",2,2,NA,0
2021,"BC","E","U",2,3,NA,0
2021,"BC","E","U",2,4,NA,0
2021,"BC","E","U",2,5,NA,0
2021,"BC","E","U",2,6,NA,0
2021,"BC","E","U",2,7,NA,0
2021,"BC","E","U",2,8,NA,0
2021,"BC","E","U",2,9,NA,0
2021,"BC","E","U",2,10,NA,0
2021,"BC","E","U",2,11,NA,0
2021,"BC","E","U",2,12,NA,0
2021,"BC","E","U",2,13,NA,0
2021,"BC","E","U",2,14,NA,0
2021,"BC","E","U",2,15,NA,0
2021,"BC","E","L",6,1,NA,1
2021,"BC","E","L",6,2,NA,0
2021,"BC","E","L",6,3,NA,0
2021,"BC","E","L",6,4,NA,0
2021,"BC","E","L",6,5,NA,0
2021,"BC","E","L",6,6,NA,0
2021,"BC","E","L",6,7,NA,0
2021,"BC","E","L",6,8,NA,0
2021,"BC","E","L",6,9,NA,0
2021,"BC","E","L",6,10,NA,1
2021,"BC","E","L",6,11,NA,1
2021,"BC","E","L",6,12,NA,0
2021,"BC","E","L",6,13,NA,0
2021,"BC","E","L",6,14,NA,0
2021,"BC","E","L",6,15,NA,1
2021,"BC","E","U",3,1,NA,0
2021,"BC","E","U",3,2,NA,0
2021,"BC","E","U",3,3,NA,0
2021,"BC","E","U",3,4,NA,0
2021,"BC","E","U",3,5,NA,0
2021,"BC","E","U",3,6,NA,0
2021,"BC","E","U",3,7,NA,0
2021,"BC","E","U",3,8,NA,0
2021,"BC","E","U",3,9,NA,0
2021,"BC","E","U",3,10,NA,0
2021,"BC","E","U",3,11,NA,0
2021,"BC","E","U",3,12,NA,0
2021,"BC","E","U",3,13,NA,0
2021,"BC","E","U",3,14,NA,0
2021,"BC","E","U",3,15,NA,0
2021,"BC","E","L",4,1,NA,0
2021,"BC","E","L",4,2,NA,0
2021,"BC","E","L",4,3,NA,0
2021,"BC","E","L",4,4,NA,0
2021,"BC","E","L",4,5,NA,0
2021,"BC","E","L",4,6,NA,0
2021,"BC","E","L",4,7,NA,0
2021,"BC","E","L",4,8,NA,0
2021,"BC","E","L",4,9,NA,0
2021,"BC","E","L",4,10,NA,0
2021,"BC","E","L",4,11,NA,0
2021,"BC","E","L",4,12,NA,0
2021,"BC","E","L",4,13,NA,0
2021,"BC","E","L",4,14,NA,0
2021,"BC","E","L",4,15,NA,0
2021,"BC","E","L",5,1,NA,0
2021,"BC","E","L",5,2,NA,0
2021,"BC","E","L",5,3,NA,0
2021,"BC","E","L",5,4,NA,0
2021,"BC","E","L",5,5,NA,0
2021,"BC","E","L",5,6,NA,0
2021,"BC","E","L",5,7,NA,0
2021,"BC","E","L",5,8,NA,0
2021,"BC","E","L",5,9,NA,0
2021,"BC","E","L",5,10,NA,0
2021,"BC","E","L",5,11,NA,0
2021,"BC","E","L",5,12,NA,0
2021,"BC","E","L",5,13,NA,0
2021,"BC","E","L",5,14,NA,0
2021,"BC","E","L",5,15,NA,0
2021,"BC","D","U",1,1,NA,0
2021,"BC","D","U",1,2,NA,0
2021,"BC","D","U",1,3,NA,0
2021,"BC","D","U",1,4,NA,0
2021,"BC","D","U",1,5,NA,0
2021,"BC","D","U",1,6,NA,0
2021,"BC","D","U",1,7,NA,0
2021,"BC","D","U",1,8,NA,0
2021,"BC","D","U",1,9,NA,0
2021,"BC","D","U",1,10,NA,0
2021,"BC","D","U",1,11,NA,0
2021,"BC","D","U",1,12,NA,0
2021,"BC","D","U",1,13,NA,0
2021,"BC","D","U",1,14,NA,0
2021,"BC","D","U",1,15,NA,0
2021,"BC","D","U",2,1,NA,0
2021,"BC","D","U",2,2,NA,0
2021,"BC","D","U",2,3,NA,0
2021,"BC","D","U",2,4,NA,0
2021,"BC","D","U",2,5,NA,0
2021,"BC","D","U",2,6,NA,0
2021,"BC","D","U",2,7,NA,1
2021,"BC","D","U",2,8,NA,0
2021,"BC","D","U",2,9,NA,0
2021,"BC","D","U",2,10,NA,0
2021,"BC","D","U",2,11,NA,0
2021,"BC","D","U",2,12,NA,0
2021,"BC","D","U",2,13,NA,0
2021,"BC","D","U",2,14,NA,0
2021,"BC","D","U",2,15,NA,0
2021,"BC","D","U",3,1,NA,0
2021,"BC","D","U",3,2,NA,0
2021,"BC","D","U",3,3,NA,0
2021,"BC","D","U",3,4,NA,0
2021,"BC","D","U",3,5,NA,0
2021,"BC","D","U",3,6,NA,0
2021,"BC","D","U",3,7,NA,0
2021,"BC","D","U",3,8,NA,0
2021,"BC","D","U",3,9,NA,0
2021,"BC","D","U",3,10,NA,0
2021,"BC","D","U",3,11,NA,0
2021,"BC","D","U",3,12,NA,0
2021,"BC","D","U",3,13,NA,0
2021,"BC","D","U",3,14,NA,0
2021,"BC","D","U",3,15,NA,0
2021,"BC","D","L",4,1,NA,0
2021,"BC","D","L",4,2,NA,0
2021,"BC","D","L",4,3,NA,0
2021,"BC","D","L",4,4,NA,1
2021,"BC","D","L",4,5,NA,0
2021,"BC","D","L",4,6,NA,0
2021,"BC","D","L",4,7,NA,0
2021,"BC","D","L",4,8,NA,0
2021,"BC","D","L",4,9,NA,1
2021,"BC","D","L",4,10,NA,0
2021,"BC","D","L",4,11,NA,1
2021,"BC","D","L",4,12,NA,1
2021,"BC","D","L",4,13,NA,0
2021,"BC","D","L",4,14,NA,0
2021,"BC","D","L",4,15,NA,0
2021,"BC","D","L",5,1,NA,0
2021,"BC","D","L",5,2,NA,0
2021,"BC","D","L",5,3,NA,1
2021,"BC","D","L",5,4,NA,0
2021,"BC","D","L",5,5,NA,0
2021,"BC","D","L",5,6,NA,0
2021,"BC","D","L",5,7,NA,0
2021,"BC","D","L",5,8,NA,1
2021,"BC","D","L",5,9,NA,1
2021,"BC","D","L",5,10,NA,0
2021,"BC","D","L",5,11,NA,0
2021,"BC","D","L",5,12,NA,1
2021,"BC","D","L",5,13,NA,0
2021,"BC","D","L",5,14,NA,0
2021,"BC","D","L",5,15,NA,0
2021,"BC","D","L",6,1,NA,0
2021,"BC","D","L",6,2,NA,1
2021,"BC","D","L",6,3,NA,1
2021,"BC","D","L",6,4,NA,0
2021,"BC","D","L",6,5,NA,1
2021,"BC","D","L",6,6,NA,1
2021,"BC","D","L",6,7,NA,0
2021,"BC","D","L",6,8,NA,1
2021,"BC","D","L",6,9,NA,1
2021,"BC","D","L",6,10,NA,0
2021,"BC","D","L",6,11,NA,1
2021,"BC","D","L",6,12,NA,1
2021,"BC","D","L",6,13,NA,0
2021,"BC","D","L",6,14,NA,0
2021,"BC","D","L",6,15,NA,1
2021,"BC","B","U",1,1,NA,0
2021,"BC","B","U",1,2,NA,0
2021,"BC","B","U",1,3,NA,0
2021,"BC","B","U",1,4,NA,1
2021,"BC","B","U",1,5,NA,1
2021,"BC","B","U",1,6,NA,0
2021,"BC","B","U",1,7,NA,0
2021,"BC","B","U",1,8,NA,0
2021,"BC","B","U",1,9,NA,0
2021,"BC","B","U",1,10,NA,0
2021,"BC","B","U",1,11,NA,0
2021,"BC","B","U",1,12,NA,0
2021,"BC","B","U",1,13,NA,0
2021,"BC","B","U",1,14,NA,0
2021,"BC","B","U",1,15,NA,0
2021,"BC","B","U",2,1,NA,0
2021,"BC","B","U",2,2,NA,0
2021,"BC","B","U",2,3,NA,0
2021,"BC","B","U",2,4,NA,0
2021,"BC","B","U",2,5,NA,0
2021,"BC","B","U",2,6,NA,1
2021,"BC","B","U",2,7,NA,1
2021,"BC","B","U",2,8,NA,1
2021,"BC","B","U",2,9,NA,0
2021,"BC","B","U",2,10,NA,0
2021,"BC","B","U",2,11,NA,1
2021,"BC","B","U",2,12,NA,0
2021,"BC","B","U",2,13,NA,1
2021,"BC","B","U",2,14,NA,0
2021,"BC","B","U",2,15,NA,0
2021,"BC","B","U",3,1,NA,1
2021,"BC","B","U",3,2,NA,0
2021,"BC","B","U",3,3,NA,0
2021,"BC","B","U",3,4,NA,0
2021,"BC","B","U",3,5,NA,0
2021,"BC","B","U",3,6,NA,1
2021,"BC","B","U",3,7,NA,0
2021,"BC","B","U",3,8,NA,0
2021,"BC","B","U",3,9,NA,1
2021,"BC","B","U",3,10,NA,1
2021,"BC","B","U",3,11,NA,0
2021,"BC","B","U",3,12,NA,0
2021,"BC","B","U",3,13,NA,0
2021,"BC","B","U",3,14,NA,0
2021,"BC","B","U",3,15,NA,1
2021,"BC","B","L",4,1,NA,0
2021,"BC","B","L",4,2,NA,0
2021,"BC","B","L",4,3,NA,1
2021,"BC","B","L",4,4,NA,1
2021,"BC","B","L",4,5,NA,1
2021,"BC","B","L",4,6,NA,0
2021,"BC","B","L",4,7,NA,0
2021,"BC","B","L",4,8,NA,0
2021,"BC","B","L",4,9,NA,0
2021,"BC","B","L",4,10,NA,1
2021,"BC","B","L",4,11,NA,0
2021,"BC","B","L",4,12,NA,1
2021,"BC","B","L",4,13,NA,0
2021,"BC","B","L",4,14,NA,0
2021,"BC","B","L",4,15,NA,1
2021,"BC","B","L",5,1,NA,0
2021,"BC","B","L",5,2,NA,1
2021,"BC","B","L",5,3,NA,1
2021,"BC","B","L",5,4,NA,0
2021,"BC","B","L",5,5,NA,0
2021,"BC","B","L",5,6,NA,0
2021,"BC","B","L",5,7,NA,1
2021,"BC","B","L",5,8,NA,0
2021,"BC","B","L",5,9,NA,0
2021,"BC","B","L",5,10,NA,1
2021,"BC","B","L",5,11,NA,0
2021,"BC","B","L",5,12,NA,0
2021,"BC","B","L",5,13,NA,0
2021,"BC","B","L",5,14,NA,0
2021,"BC","B","L",6,15,NA,0
2021,"BC","B","L",6,1,NA,0
2021,"BC","B","L",6,2,NA,0
2021,"BC","B","L",6,3,NA,0
2021,"BC","B","L",6,4,NA,0
2021,"BC","B","L",6,5,NA,0
2021,"BC","B","L",6,6,NA,0
2021,"BC","B","L",6,7,NA,0
2021,"BC","B","L",6,8,NA,1
2021,"BC","B","L",6,9,NA,0
2021,"BC","B","L",6,10,NA,1
2021,"BC","B","L",6,11,NA,0
2021,"BC","B","L",6,12,NA,0
2021,"WA","A","U",1,1,NA,1
2021,"WA","A","U",1,2,NA,0
2021,"WA","A","U",1,3,NA,0
2021,"WA","A","U",1,4,NA,0
2021,"WA","A","U",1,5,NA,0
2021,"WA","A","U",1,6,NA,0
2021,"WA","A","U",1,7,NA,0
2021,"WA","A","U",1,8,NA,0
2021,"WA","A","U",1,9,NA,0
2021,"WA","A","U",1,10,NA,0
2021,"WA","A","U",1,11,NA,0
2021,"WA","A","U",1,12,NA,0
2021,"WA","A","U",1,13,NA,0
2021,"WA","A","U",1,14,NA,0
2021,"WA","A","U",1,15,NA,0
2021,"WA","A","U",2,1,NA,0
2021,"WA","A","U",2,2,NA,0
2021,"WA","A","U",2,3,NA,0
2021,"WA","A","U",2,4,NA,0
2021,"WA","A","U",2,5,NA,0
2021,"WA","A","U",2,6,NA,0
2021,"WA","A","U",2,7,NA,0
2021,"WA","A","U",2,8,NA,0
2021,"WA","A","U",2,9,NA,0
2021,"WA","A","U",2,10,NA,0
2021,"WA","A","U",2,11,NA,0
2021,"WA","A","U",2,12,NA,0
2021,"WA","A","U",2,13,NA,0
2021,"WA","A","U",2,14,NA,0
2021,"WA","A","U",2,15,NA,0
2021,"WA","A","U",3,1,NA,0
2021,"WA","A","U",3,2,NA,0
2021,"WA","A","U",3,3,NA,0
2021,"WA","A","U",3,4,NA,0
2021,"WA","A","U",3,5,NA,0
2021,"WA","A","U",3,6,NA,0
2021,"WA","A","U",3,7,NA,0
2021,"WA","A","U",3,8,NA,0
2021,"WA","A","U",3,9,NA,0
2021,"WA","A","U",3,10,NA,0
2021,"WA","A","U",3,11,NA,0
2021,"WA","A","U",3,12,NA,0
2021,"WA","A","U",3,13,NA,0
2021,"WA","A","U",3,14,NA,0
2021,"WA","A","U",3,15,NA,0
2021,"WA","A","L",4,1,NA,1
2021,"WA","A","L",4,2,NA,0
2021,"WA","A","L",4,3,NA,0
2021,"WA","A","L",4,4,NA,0
2021,"WA","A","L",4,5,NA,1
2021,"WA","A","L",4,6,NA,0
2021,"WA","A","L",4,7,NA,0
2021,"WA","A","L",4,8,NA,1
2021,"WA","A","L",4,9,NA,0
2021,"WA","A","L",4,10,NA,0
2021,"WA","A","L",4,11,NA,1
2021,"WA","A","L",4,12,NA,1
2021,"WA","A","U",1,21,NA,0
2021,"WA","A","U",1,22,NA,0
2021,"WA","A","L",4,15,NA,NA
2021,"WA","A","L",5,1,NA,0
2021,"WA","A","L",5,2,NA,1
2021,"WA","A","L",5,3,NA,0
2021,"WA","A","L",5,4,NA,0
2021,"WA","A","L",5,5,NA,0
2021,"WA","A","L",5,6,NA,1
2021,"WA","A","L",5,7,NA,1
2021,"WA","A","L",5,8,NA,0
2021,"WA","A","L",5,9,NA,1
2021,"WA","A","L",5,10,NA,0
2021,"WA","A","L",5,11,NA,1
2021,"WA","A","L",5,12,NA,0
2021,"WA","A","U",2,21,NA,0
2021,"WA","A","U",2,22,NA,0
2021,"WA","A","U",2,23,NA,0
2021,"WA","A","L",6,1,NA,0
2021,"WA","A","L",6,2,NA,0
2021,"WA","A","L",6,3,NA,0
2021,"WA","A","L",6,4,NA,0
2021,"WA","A","L",6,5,NA,0
2021,"WA","A","L",6,6,NA,1
2021,"WA","A","L",6,7,NA,0
2021,"WA","A","L",6,8,NA,0
2021,"WA","A","L",6,9,NA,0
2021,"WA","A","L",6,10,NA,0
2021,"WA","A","L",6,11,NA,0
2021,"WA","A","L",6,12,NA,0
2021,"WA","A","U",3,21,NA,0
2021,"WA","A","U",3,22,NA,0
2021,"WA","A","U",3,23,NA,0
2021,"WA","B","U",1,1,NA,0
2021,"WA","B","U",1,2,NA,0
2021,"WA","B","U",1,3,NA,0
2021,"WA","B","U",1,4,NA,0
2021,"WA","B","U",1,5,NA,0
2021,"WA","B","U",1,6,NA,0
2021,"WA","B","U",1,7,NA,0
2021,"WA","B","U",1,8,NA,0
2021,"WA","B","U",1,9,NA,0
2021,"WA","B","U",1,10,NA,0
2021,"WA","B","U",1,11,NA,0
2021,"WA","B","U",1,12,NA,0
2021,"WA","B","U",1,13,NA,0
2021,"WA","B","U",1,14,NA,0
2021,"WA","B","U",1,15,NA,0
2021,"WA","B","U",2,1,NA,0
2021,"WA","B","U",2,2,NA,0
2021,"WA","B","U",2,3,NA,0
2021,"WA","B","U",2,4,NA,0
2021,"WA","B","U",2,5,NA,0
